subject,block,item,list,subexpt,integ,related,n2num,preamble,maincode,dysfluency,err,errd,unin,unind,misc,corr,corrd,noresp
1131,59,27,5,Prop,unint,rel,plur,The fort near the ancient walls,C,,0,0,0,0,0,1,1,0
1131,29,28,5,Prop,unint,rel,plur,The jar near the sticky lids,C,,0,0,0,0,0,1,1,0
1131,45,29,5,Prop,unint,unrel,sing,The sink near the broken tile,C,,0,0,0,0,0,1,1,0
1131,71,38,5,Prop,unint,assoc,sing,The table by the rebuilt patio,C,,0,0,0,0,0,1,1,0
1131,156,39,5,Prop,unint,assoc,sing,The tree near the closed fort,C,,0,0,0,0,0,1,1,0
1131,143,5,3,Cat,unint,unrel,plur,The elephant beside the lazy turtles,C,,0,0,0,0,0,1,1,0
1131,23,10,3,Cat,unint,rel,sing,The kayak beside the large ferry,C,,0,0,0,0,0,1,1,0
1131,162,16,3,Cat,unint,rel,plur,The kiwi beside the fake peaches,C,,0,0,0,0,0,1,1,0
1131,50,4,3,Cat,unint,unrel,plur,The knife beside the heavy cans,C,,0,0,0,0,0,1,1,0
1131,149,7,3,Cat,unint,rel,sing,The rake beside the muddy glove,C,,0,0,0,0,0,1,1,0
1131,78,26,5,Prop,unint,rel,plur,The bike beside the greasy tires,C,,0,0,0,0,0,1,1,0
1131,6,40,5,Prop,unint,assoc,sing,The book beside the tall shelf,C,,0,0,0,0,0,1,1,0
1131,163,31,5,Prop,unint,unrel,sing,The rifle beside the expensive trophy,C,,0,0,0,0,0,1,1,0
1131,151,42,5,Prop,unint,assoc,plur,The sneaker beside the pink socks,C,,0,0,0,0,0,1,1,0
1132,10,13,4,Cat,unint,rel,sing,The butterfly by the lively hornet,C,,0,0,0,0,0,1,1,0
1132,20,18,4,Cat,unint,rel,sing,The dorm near the new condo,C,,0,0,0,0,0,1,1,0
1132,55,19,4,Cat,unint,rel,plur,The drill by the durable hammers,C,,0,0,0,0,0,1,1,0
1132,65,1,4,Cat,unint,unrel,sing,The fork near the plastic lemon,C,,0,0,0,0,0,1,1,0
1132,68,21,4,Cat,unint,rel,plur,The futon near the dirty recliners,C,,0,0,0,0,0,1,1,0
1132,18,12,4,Cat,unint,unrel,plur,The horse beyond the young ravens,C,,0,0,0,0,0,1,1,0
1132,2,22,4,Cat,unint,rel,plur,The monk near the talkative cardinals,C,,0,0,0,0,0,1,1,0
1132,114,3,4,Cat,unint,unrel,sing,The robin by the frightened chipmunk,C,,0,0,0,0,0,1,1,0
1132,163,23,4,Cat,unint,rel,plur,The saw by the oily wrenches,C,,0,0,0,0,0,1,1,0
1132,108,8,4,Cat,unint,unrel,plur,The shovel near the cracked boulders,C,,0,0,0,0,0,1,1,0
1132,70,15,4,Cat,unint,rel,sing,The spatula by the greasy strainer,C,,0,0,0,0,0,1,1,0
1132,25,24,4,Cat,unint,rel,plur,The van near the dented taxis,C,,0,0,0,0,0,1,1,0
1132,126,44,6,Prop,unint,assoc,sing,The backpack on the frayed book,C,,0,0,0,0,0,1,1,0
1132,125,32,6,Prop,unint,rel,plur,The banana near the messy peels,C,,0,0,0,0,0,1,1,0
1132,21,47,6,Prop,unint,assoc,plur,The canoe by the weathered camps,C,,0,0,0,0,0,1,1,0
1132,22,33,6,Prop,unint,unrel,sing,The car by the wide ramp,C,,0,0,0,0,0,1,1,0
1132,19,36,6,Prop,unint,unrel,sing,The chain by the flimsy sign,C,,0,0,0,0,0,1,1,0
1132,113,41,6,Prop,unint,assoc,sing,The couch by the thin television,C,,0,0,0,0,0,1,1,0
1132,49,34,6,Prop,unint,unrel,sing,The dresser by the heavy rug,C,,0,0,0,0,0,1,1,0
1132,132,27,6,Prop,unint,rel,sing,The fort near the ancient wall,C,,0,0,0,0,0,1,1,0
1132,147,43,6,Prop,unint,assoc,sing,The pencil by the colorful sharpener,C,,0,0,0,0,0,1,1,0
1132,152,29,6,Prop,unint,rel,plur,The sink near the broken faucets,C,,0,0,0,0,0,1,1,0
1132,143,38,6,Prop,unint,unrel,plur,The table by the rusty barrels,C,,0,0,0,0,0,1,1,0
1132,1,39,6,Prop,unint,unrel,plur,The tree near the closed gates,C,,0,0,0,0,0,1,1,0
1132,9,5,4,Cat,unint,unrel,sing,The elephant beside the lazy turtle,C,,0,0,0,0,0,1,1,0
1132,130,10,4,Cat,unint,unrel,plur,The kayak beside the large flagpoles,C,,0,0,0,0,0,1,1,0
1132,63,16,4,Cat,unint,rel,sing,The kiwi beside the fake peach,C,,0,0,0,0,0,1,1,0
1132,58,4,4,Cat,unint,unrel,sing,The knife beside the heavy can,C,,0,0,0,0,0,1,1,0
1132,44,7,4,Cat,unint,unrel,plur,The rake beside the muddy graves,C,,0,0,0,0,0,1,1,0
1132,88,20,4,Cat,unint,rel,plur,The saxophone beside the ornate pianos,C,,0,0,0,0,0,1,1,0
1132,66,26,6,Prop,unint,rel,sing,The bike beside the greasy tire,C,,0,0,0,0,0,1,1,0
1132,136,40,6,Prop,unint,unrel,plur,The book beside the tall stacks,C,,0,0,0,0,0,1,1,0
1132,111,46,6,Prop,unint,assoc,plur,The lamp beside the cheap desks,C,,0,0,0,0,0,1,1,0
1132,121,42,6,Prop,unint,assoc,sing,The sneaker beside the pink sock,C,,0,0,0,0,0,1,1,0
1132,167,48,6,Prop,unint,assoc,plur,The violin beside the pricey bows,C,,0,0,0,0,0,1,1,0
1133,137,18,1,Cat,unint,unrel,plur,The dorm near the new cafes,C,,0,0,0,0,0,1,1,0
1133,95,19,1,Cat,unint,rel,sing,The drill by the durable hammer,C,,0,0,0,0,0,1,1,0
1133,139,1,1,Cat,unint,rel,plur,The fork near the plastic ladles,C,,0,0,0,0,0,1,1,0
1133,15,12,1,Cat,unint,unrel,sing,The horse beyond the young raven,C,,0,0,0,0,0,1,1,0
1133,150,3,1,Cat,unint,rel,plur,The robin by the frightened chickens,C,,0,0,0,0,0,1,1,0
1133,121,8,1,Cat,unint,unrel,sing,The shovel near the cracked boulder,C,,0,0,0,0,0,1,1,0
1133,98,15,1,Cat,unint,unrel,plur,The spatula by the greasy sandwiches,C,,0,0,0,0,0,1,1,0
1133,87,9,1,Cat,unint,unrel,sing,The spider by the aggressive bear,C,,0,0,0,0,0,1,1,0
1133,66,44,1,Prop,unint,unrel,plur,The backpack on the folded quilts,C,,0,0,0,0,0,1,1,0
1133,76,32,1,Prop,unint,rel,sing,The banana near the messy peel,C,,0,0,0,0,0,1,1,0
1133,148,47,1,Prop,unint,assoc,sing,The canoe by the weathered camp,C,,0,0,0,0,0,1,1,0
1133,165,36,1,Prop,unint,rel,plur,The chain by the flimsy links,C,,0,0,0,0,0,1,1,0
1133,83,41,1,Prop,unint,unrel,plur,The couch by the big treadmills,C,,0,0,0,0,0,1,1,0
1133,91,43,1,Prop,unint,unrel,plur,The pencil by the colorful staplers,C,,0,0,0,0,0,1,1,0
1133,14,38,1,Prop,unint,unrel,sing,The table by the rusty barrel,C,,0,0,0,0,0,1,1,0
1133,13,39,1,Prop,unint,unrel,sing,The tree near the closed gate,C,,0,0,0,0,0,1,1,0
1133,149,30,1,Prop,unint,rel,sing,The window near the shattered pane,C,,0,0,0,0,0,1,1,0
1133,5,27,1,Prop,unint,assoc,plur,The fort near the ancient caves,C,,0,0,0,0,0,1,1,0
1133,94,20,1,Cat,unint,rel,sing,The saxophone beside the ornate piano,C,,0,0,0,0,0,1,1,0
1133,72,11,1,Cat,unint,unrel,sing,The treasurer beside the eager supporter,C,,0,0,0,0,0,1,1,0
1133,140,46,1,Prop,unint,assoc,sing,The lamp beside the cheap desk,C,,0,0,0,0,0,1,1,0
1133,26,31,1,Prop,unint,rel,sing,The rifle beside the expensive trigger,C,,0,0,0,0,0,1,1,0
1133,111,42,1,Prop,unint,unrel,plur,The sneaker beside the pink skis,C,,0,0,0,0,0,1,1,0
1133,119,5,1,Cat,unint,rel,plur,The elephant beside the lazy tigers,C,,0,0,0,0,0,1,1,0
1133,128,16,1,Cat,unint,unrel,plur,The kiwi beside the fake plants,C,,0,0,0,0,0,1,1,0
1133,152,4,1,Cat,unint,rel,plur,The knife beside the heavy clubs,C,,0,0,0,0,0,1,1,0
1133,167,26,1,Prop,unint,assoc,plur,The bike beside the greasy racks,C,,0,0,0,0,0,1,1,0
1133,125,40,1,Prop,unint,unrel,sing,The book beside the tall stack,C,,0,0,0,0,0,1,1,0
1134,80,18,2,Cat,unint,unrel,sing,The dorm near the new cafe,C,,0,0,0,0,0,1,1,0
1134,146,1,2,Cat,unint,rel,sing,The fork near the plastic ladle,C,,0,0,0,0,0,1,1,0
1134,72,12,2,Cat,unint,rel,plur,The horse beyond the young rabbits,C,,0,0,0,0,0,1,1,0
1134,41,2,2,Cat,unint,rel,sing,The magazine under the tattered novel,C,,0,0,0,0,0,1,1,0
1134,128,8,2,Cat,unint,rel,plur,The shovel near the cracked buckets,C,,0,0,0,0,0,1,1,0
1134,32,14,2,Cat,unint,unrel,sing,The tent near the spooky cavern,C,,0,0,0,0,0,1,1,0
1134,50,44,2,Prop,unint,unrel,sing,The backpack on the folded quilt,C,,0,0,0,0,0,1,1,0
1134,136,47,2,Prop,unint,unrel,plur,The canoe by the well-worn trails,C,,0,0,0,0,0,1,1,0
1134,142,41,2,Prop,unint,unrel,sing,The couch by the big treadmill,C,,0,0,0,0,0,1,1,0
1134,75,34,2,Prop,unint,rel,sing,The dresser by the heavy drawer,C,,0,0,0,0,0,1,1,0
1134,73,27,2,Prop,unint,assoc,sing,The fort near the ancient cave,C,,0,0,0,0,0,1,1,0
1134,45,29,2,Prop,unint,assoc,plur,The sink near the broken dishes,C,,0,0,0,0,0,1,1,0
1134,51,30,2,Prop,unint,assoc,plur,The window near the shaggy curtains,C,,0,0,0,0,0,1,1,0
1134,163,5,2,Cat,unint,rel,sing,The elephant beside the lazy tiger,C,,0,0,0,0,0,1,1,0
1134,114,4,2,Cat,unint,rel,sing,The knife beside the heavy club,C,,0,0,0,0,0,1,1,0
1134,65,26,2,Prop,unint,assoc,sing,The bike beside the greasy rack,C,,0,0,0,0,0,1,1,0
1134,126,46,2,Prop,unint,unrel,plur,The lamp beside the cheap dolls,C,,0,0,0,0,0,1,1,0
1,29,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,C,,0,0,0,0,0,1,1,0
1,30,23,1,SemRel,integ,rel,plur,The canoe with the weathered oars,C,,0,0,0,0,0,1,1,0
1,42,8,1,SemRel,unint,unrel,sing,The fortress near the ancient farm,C,,0,0,0,0,0,1,1,0
1,50,15,1,SemRel,unint,rel,sing,The church near the giant cross,C,,0,0,0,0,0,1,1,0
1,64,17,1,SemRel,integ,unrel,plur,The waitress for the impatient seniors,C,,0,0,0,0,0,1,1,0
1,74,2,1,SemRel,integ,rel,sing,The cake with the colored candle,C,,0,0,0,0,0,1,1,0
1,76,18,1,SemRel,integ,unrel,plur,The table for the antique lamps,C,,0,0,0,0,0,1,1,0
1,78,6,1,SemRel,unint,unrel,plur,The dam by the musty factories,C,,0,0,0,0,0,1,1,0
1,85,19,1,SemRel,integ,unrel,sing,The resort with the elaborate garden,C,,0,0,0,0,0,1,1,0
1,92,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,C,,0,0,0,0,0,1,1,0
1,95,21,1,SemRel,integ,unrel,sing,The guitar with the faulty pedal,C,,0,0,0,0,0,1,1,0
2,31,24,2,SemRel,integ,unrel,sing,The camera with the special manual,C,,0,0,0,0,0,1,1,0
2,34,23,2,SemRel,integ,unrel,sing,The canoe with the weathered flag,C,,0,0,0,0,0,1,1,0
2,48,18,2,SemRel,unint,rel,sing,The table by the antique chair,C,,0,0,0,0,0,1,1,0
3,9,24,3,SemRel,integ,unrel,plur,The camera with the special manuals,C,,0,0,0,0,0,1,1,0
3,11,18,3,SemRel,unint,rel,plur,The table by the antique chairs,C,,0,0,0,0,0,1,1,0
3,12,2,3,SemRel,integ,unrel,sing,The cake with the candy figurine,C,,0,0,0,0,0,1,1,0
3,13,8,3,SemRel,integ,rel,sing,The fortress with the ancient wall,C,,0,0,0,0,0,1,1,0
3,28,10,3,SemRel,unint,unrel,plur,The vase near the vibrant covers,C,,0,0,0,0,0,1,1,0
3,40,14,3,SemRel,unint,unrel,sing,The caddy near the charismatic celebrity,C,,0,0,0,0,0,1,1,0
3,55,16,3,SemRel,unint,rel,plur,The eraser near the novelty pencils,C,,0,0,0,0,0,1,1,0
3,60,7,3,SemRel,integ,rel,sing,The necklace with the colorful diamond,C,,0,0,0,0,0,1,1,0
3,87,19,3,SemRel,unint,rel,sing,The resort near the elongated pool,C,,0,0,0,0,0,1,1,0
3,91,13,3,SemRel,unint,unrel,sing,The bicycle by the warped basket,C,,0,0,0,0,0,1,1,0
4,6,16,4,SemRel,unint,unrel,sing,The eraser near the novelty pen,C,,0,0,0,0,0,1,1,0
4,12,23,4,SemRel,unint,rel,sing,The canoe near the weathered oar,C,,0,0,0,0,0,1,1,0
4,14,5,4,SemRel,integ,unrel,sing,The tent with the sturdy cushion,C,,0,0,0,0,0,1,1,0
4,15,15,4,SemRel,unint,unrel,plur,The church near the giant driveways,C,,0,0,0,0,0,1,1,0
4,33,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,C,,0,0,0,0,0,1,1,0
4,43,1,4,SemRel,integ,unrel,plur,The envelope for the photo albums,C,,0,0,0,0,0,1,1,0
4,45,13,4,SemRel,unint,unrel,plur,The bicycle by the warped baskets,C,,0,0,0,0,0,1,1,0
4,48,2,4,SemRel,integ,unrel,plur,The cake with the candy figurines,C,,0,0,0,0,0,1,1,0
4,54,12,4,SemRel,integ,rel,sing,The bodyguard for the nervous actress,C,,0,0,0,0,0,1,1,0
4,59,3,4,SemRel,integ,unrel,plur,The hammer for the rigid pegs,C,,0,0,0,0,0,1,1,0
4,78,8,4,SemRel,integ,rel,plur,The fortress with the ancient walls,C,,0,0,0,0,0,1,1,0
4,81,7,4,SemRel,integ,rel,plur,The necklace with the colorful diamonds,C,,0,0,0,0,0,1,1,0
4,88,24,4,SemRel,unint,rel,sing,The camera by the special lens,C,,0,0,0,0,0,1,1,0
4,96,18,4,SemRel,unint,unrel,sing,The table by the antique lamp,C,,0,0,0,0,0,1,1,0
5,14,1,5,SemRel,unint,rel,sing,The envelope by the formal letter,C,,0,0,0,0,0,1,1,0
5,26,19,5,SemRel,unint,unrel,sing,The resort near the elaborate garden,C,,0,0,0,0,0,1,1,0
5,31,16,5,SemRel,unint,unrel,plur,The eraser near the novelty pens,C,,0,0,0,0,0,1,1,0
5,38,20,5,SemRel,unint,unrel,sing,The hydrant near the bright reflector,C,,0,0,0,0,0,1,1,0
5,60,24,5,SemRel,unint,rel,plur,The camera by the special lenses,C,,0,0,0,0,0,1,1,0
5,65,7,5,SemRel,integ,unrel,sing,The necklace with the colorful feather,C,,0,0,0,0,0,1,1,0
5,69,8,5,SemRel,integ,unrel,sing,The fortress with the ancient farm,C,,0,0,0,0,0,1,1,0
5,72,3,5,SemRel,unint,rel,sing,The hammer by the rusty nail,C,,0,0,0,0,0,1,1,0
5,93,2,5,SemRel,unint,rel,sing,The cake by the colored candle,C,,0,0,0,0,0,1,1,0
5,94,9,5,SemRel,integ,unrel,sing,The butler for the spoiled kid,C,,0,0,0,0,0,1,1,0
6,6,18,6,SemRel,integ,rel,sing,The table for the antique chair,C,,0,0,0,0,0,1,1,0
6,8,20,6,SemRel,unint,unrel,plur,The hydrant near the bright reflectors,C,,0,0,0,0,0,1,1,0
6,22,6,6,SemRel,unint,rel,sing,The dam by the murky river,C,,0,0,0,0,0,1,1,0
6,53,15,6,SemRel,integ,rel,plur,The church with the giant crosses,C,,0,0,0,0,0,1,1,0
6,62,7,6,SemRel,integ,unrel,plur,The necklace with the colorful feathers,C,,0,0,0,0,0,1,1,0
6,64,19,6,SemRel,unint,unrel,plur,The resort near the elaborate gardens,C,,0,0,0,0,0,1,1,0
6,81,24,6,SemRel,unint,unrel,sing,The camera by the special manual,C,,0,0,0,0,0,1,1,0
7,19,7,7,SemRel,unint,rel,sing,The necklace near the colorful diamond,C,,0,0,0,0,0,1,1,0
7,29,20,7,SemRel,integ,rel,sing,The hydrant with the bent hose,C,,0,0,0,0,0,1,1,0
7,83,1,7,SemRel,unint,unrel,sing,The envelope by the photo album,C,,0,0,0,0,0,1,1,0
8,3,12,8,SemRel,unint,rel,sing,The bodyguard near the nervous actress,C,,0,0,0,0,0,1,1,0
8,4,21,8,SemRel,integ,rel,plur,The guitar with the faulty strings,C,,0,0,0,0,0,1,1,0
8,9,20,8,SemRel,integ,rel,plur,The hydrant with the bent hoses,C,,0,0,0,0,0,1,1,0
8,11,7,8,SemRel,unint,rel,plur,The necklace near the colorful diamonds,C,,0,0,0,0,0,1,1,0
8,12,17,8,SemRel,integ,unrel,sing,The waitress for the impatient senior,C,,0,0,0,0,0,1,1,0
8,20,18,8,SemRel,integ,unrel,sing,The table for the antique lamp,C,,0,0,0,0,0,1,1,0
8,26,9,8,SemRel,unint,rel,plur,The butler near the selfish millionaires,C,,0,0,0,0,0,1,1,0
8,29,5,8,SemRel,unint,unrel,sing,The tent near the sturdy cushion,C,,0,0,0,0,0,1,1,0
8,31,14,8,SemRel,integ,unrel,plur,The caddy for the charismatic celebrities,C,,0,0,0,0,0,1,1,0
8,33,15,8,SemRel,integ,unrel,plur,The church with the giant driveways,C,,0,0,0,0,0,1,1,0
8,38,8,8,SemRel,unint,rel,plur,The fortress near the ancient walls,C,,0,0,0,0,0,1,1,0
8,45,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,C,,0,0,0,0,0,1,1,0
8,49,19,8,SemRel,integ,rel,plur,The resort with the elongated pools,C,,0,0,0,0,0,1,1,0
8,52,24,8,SemRel,integ,rel,sing,The camera with the special lens,C,,0,0,0,0,0,1,1,0
8,56,3,8,SemRel,unint,unrel,plur,The hammer by the rigid pegs,C,,0,0,0,0,0,1,1,0
8,62,1,8,SemRel,unint,unrel,plur,The envelope by the photo albums,C,,0,0,0,0,0,1,1,0
8,63,22,8,SemRel,integ,rel,sing,The trainer for the confident boxer,C,,0,0,0,0,0,1,1,0
8,70,11,8,SemRel,unint,rel,sing,The banana near the popular sundae,C,,0,0,0,0,0,1,1,0
8,73,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,C,,0,0,0,0,0,1,1,0
8,86,2,8,SemRel,unint,unrel,plur,The cake by the candy figurines,C,,0,0,0,0,0,1,1,0
8,87,10,8,SemRel,unint,rel,sing,The vase near the vibrant flower,C,,0,0,0,0,0,1,1,0
9,4,16,1,SemRel,integ,unrel,plur,The eraser for the novelty pens,C,,0,0,0,0,0,1,1,0
9,20,11,1,SemRel,unint,rel,plur,The banana near the popular sundaes,C,,0,0,0,0,0,1,1,0
9,25,15,1,SemRel,unint,rel,sing,The church near the giant cross,C,,0,0,0,0,0,1,1,0
9,44,5,1,SemRel,unint,unrel,plur,The tent near the sturdy cushions,C,,0,0,0,0,0,1,1,0
9,54,13,1,SemRel,unint,rel,sing,The bicycle by the warped tire,C,,0,0,0,0,0,1,1,0
9,66,8,1,SemRel,unint,unrel,sing,The fortress near the ancient farm,C,,0,0,0,0,0,1,1,0
9,67,2,1,SemRel,integ,rel,sing,The cake with the colored candle,C,,0,0,0,0,0,1,1,0
9,76,3,1,SemRel,integ,rel,sing,The hammer for the rusty nail,C,,0,0,0,0,0,1,1,0
9,85,18,1,SemRel,integ,unrel,plur,The table for the antique lamps,C,,0,0,0,0,0,1,1,0
9,96,23,1,SemRel,integ,rel,plur,The canoe with the weathered oars,C,,0,0,0,0,0,1,1,0
10,17,2,2,SemRel,integ,rel,plur,The cake with the colored candles,C,,0,0,0,0,0,1,1,0
10,21,4,2,SemRel,integ,rel,sing,The coach for the disciplined athlete,C,,0,0,0,0,0,1,1,0
10,27,22,2,SemRel,integ,unrel,sing,The trainer for the confident actor,C,,0,0,0,0,0,1,1,0
10,29,18,2,SemRel,unint,rel,sing,The table by the antique chair,C,,0,0,0,0,0,1,1,0
10,40,8,2,SemRel,unint,unrel,plur,The fortress near the ancient farms,C,,0,0,0,0,0,1,1,0
10,43,15,2,SemRel,unint,rel,plur,The church near the giant crosses,C,,0,0,0,0,0,1,1,0
10,56,7,2,SemRel,unint,unrel,plur,The necklace near the colorful feathers,C,,0,0,0,0,0,1,1,0
10,61,24,2,SemRel,integ,unrel,sing,The camera with the special manual,C,,0,0,0,0,0,1,1,0
10,62,1,2,SemRel,integ,rel,plur,The envelope for the formal letters,C,,0,0,0,0,0,1,1,0
10,88,20,2,SemRel,integ,unrel,plur,The hydrant with the bright reflectors,C,,0,0,0,0,0,1,1,0
10,92,17,2,SemRel,unint,rel,sing,The waitress by the impatient diner,C,,0,0,0,0,0,1,1,0
11,15,3,3,SemRel,integ,unrel,sing,The hammer for the rigid peg,C,,0,0,0,0,0,1,1,0
11,22,13,3,SemRel,unint,unrel,sing,The bicycle by the warped basket,C,,0,0,0,0,0,1,1,0
11,27,24,3,SemRel,integ,unrel,plur,The camera with the special manuals,C,,0,0,0,0,0,1,1,0
11,32,2,3,SemRel,integ,unrel,sing,The cake with the candy figurine,C,,0,0,0,0,0,1,1,0
11,41,23,3,SemRel,integ,unrel,plur,The canoe with the weathered flags,C,,0,0,0,0,0,1,1,0
11,51,8,3,SemRel,integ,rel,sing,The fortress with the ancient wall,C,,0,0,0,0,0,1,1,0
11,61,15,3,SemRel,unint,unrel,sing,The church near the giant driveway,C,,0,0,0,0,0,1,1,0
11,73,4,3,SemRel,integ,rel,plur,The coach for the disciplined athletes,C,,0,0,0,0,0,1,1,0
11,77,7,3,SemRel,integ,rel,sing,The necklace with the colorful diamond,C,,0,0,0,0,0,1,1,0
11,89,1,3,SemRel,integ,unrel,sing,The envelope for the photo album,C,,0,0,0,0,0,1,1,0
12,1,22,4,SemRel,unint,rel,sing,The trainer near the confident boxer,C,,0,0,0,0,0,1,1,0
12,5,3,4,SemRel,integ,unrel,plur,The hammer for the rigid pegs,C,,0,0,0,0,0,1,1,0
12,42,11,4,SemRel,integ,rel,sing,The banana for the popular sundae,C,,0,0,0,0,0,1,1,0
12,43,19,4,SemRel,unint,rel,plur,The resort near the elongated pools,C,,0,0,0,0,0,1,1,0
12,53,20,4,SemRel,unint,rel,plur,The hydrant near the bent hoses,C,,0,0,0,0,0,1,1,0
12,58,16,4,SemRel,unint,unrel,sing,The eraser near the novelty pen,C,,0,0,0,0,0,1,1,0
12,59,2,4,SemRel,integ,unrel,plur,The cake with the candy figurines,C,,0,0,0,0,0,1,1,0
12,60,5,4,SemRel,integ,unrel,sing,The tent with the sturdy cushion,C,,0,0,0,0,0,1,1,0
12,62,6,4,SemRel,integ,unrel,sing,The dam for the musty factory,C,,0,0,0,0,0,1,1,0
12,72,24,4,SemRel,unint,rel,sing,The camera by the special lens,C,,0,0,0,0,0,1,1,0
12,75,10,4,SemRel,integ,rel,sing,The vase with the vibrant flower,C,,0,0,0,0,0,1,1,0
12,81,1,4,SemRel,integ,unrel,plur,The envelope for the photo albums,C,,0,0,0,0,0,1,1,0
12,87,18,4,SemRel,unint,unrel,sing,The table by the antique lamp,C,,0,0,0,0,0,1,1,0
12,91,9,4,SemRel,integ,rel,plur,The butler for the selfish millionaires,C,,0,0,0,0,0,1,1,0
12,92,7,4,SemRel,integ,rel,plur,The necklace with the colorful diamonds,C,,0,0,0,0,0,1,1,0
12,93,15,4,SemRel,unint,unrel,plur,The church near the giant driveways,C,,0,0,0,0,0,1,1,0
13,4,3,5,SemRel,unint,rel,sing,The hammer by the rusty nail,C,,0,0,0,0,0,1,1,0
13,5,5,5,SemRel,integ,unrel,plur,The tent with the sturdy cushions,C,,0,0,0,0,0,1,1,0
13,17,10,5,SemRel,integ,rel,plur,The vase with the vibrant flowers,C,,0,0,0,0,0,1,1,0
13,50,2,5,SemRel,unint,rel,sing,The cake by the colored candle,C,,0,0,0,0,0,1,1,0
13,54,11,5,SemRel,integ,rel,plur,The banana for the popular sundaes,C,,0,0,0,0,0,1,1,0
13,81,7,5,SemRel,integ,unrel,sing,The necklace with the colorful feather,C,,0,0,0,0,0,1,1,0
13,92,1,5,SemRel,unint,rel,sing,The envelope by the formal letter,C,,0,0,0,0,0,1,1,0
14,2,19,6,SemRel,unint,unrel,plur,The resort near the elaborate gardens,C,,0,0,0,0,0,1,1,0
14,8,14,6,SemRel,integ,rel,plur,The caddy for the charismatic golfers,C,,0,0,0,0,0,1,1,0
14,13,22,6,SemRel,unint,unrel,sing,The trainer near the confident actor,C,,0,0,0,0,0,1,1,0
14,19,3,6,SemRel,unint,rel,plur,The hammer by the rusty nails,C,,0,0,0,0,0,1,1,0
14,94,24,6,SemRel,unint,unrel,sing,The camera by the special manual,C,,0,0,0,0,0,1,1,0
14,96,1,6,SemRel,unint,rel,plur,The envelope by the formal letters,C,,0,0,0,0,0,1,1,0
15,2,11,7,SemRel,integ,unrel,plur,The banana for the popular sandwiches,C,,0,0,0,0,0,1,1,0
15,16,6,7,SemRel,unint,rel,plur,The dam by the murky rivers,C,,0,0,0,0,0,1,1,0
15,19,15,7,SemRel,integ,unrel,sing,The church with the giant driveway,C,,0,0,0,0,0,1,1,0
15,40,9,7,SemRel,unint,rel,sing,The butler near the selfish millionaire,C,,0,0,0,0,0,1,1,0
15,47,17,7,SemRel,integ,rel,plur,The waitress for the impatient diners,C,,0,0,0,0,0,1,1,0
15,63,14,7,SemRel,integ,unrel,sing,The caddy for the charismatic celebrity,C,,0,0,0,0,0,1,1,0
15,96,3,7,SemRel,unint,unrel,sing,The hammer by the rigid peg,C,,0,0,0,0,0,1,1,0
16,11,1,8,SemRel,unint,unrel,plur,The envelope by the photo albums,C,,0,0,0,0,0,1,1,0
16,12,2,8,SemRel,unint,unrel,plur,The cake by the candy figurines,C,,0,0,0,0,0,1,1,0
16,17,24,8,SemRel,integ,rel,sing,The camera with the special lens,C,,0,0,0,0,0,1,1,0
16,27,17,8,SemRel,integ,unrel,sing,The waitress for the impatient senior,C,,0,0,0,0,0,1,1,0
16,52,21,8,SemRel,integ,rel,plur,The guitar with the faulty strings,C,,0,0,0,0,0,1,1,0
16,53,6,8,SemRel,unint,unrel,sing,The dam by the musty factory,C,,0,0,0,0,0,1,1,0
16,54,18,8,SemRel,integ,unrel,sing,The table for the antique lamp,C,,0,0,0,0,0,1,1,0
16,64,8,8,SemRel,unint,rel,plur,The fortress near the ancient walls,C,,0,0,0,0,0,1,1,0
16,66,10,8,SemRel,unint,rel,sing,The vase near the vibrant flower,C,,0,0,0,0,0,1,1,0
16,78,23,8,SemRel,integ,rel,sing,The canoe with the weathered oar,C,,0,0,0,0,0,1,1,0
17,14,18,1,SemRel,integ,unrel,plur,The table for the antique lamps,C,,0,0,0,0,0,1,1,0
17,24,15,1,SemRel,unint,rel,sing,The church near the giant cross,C,,0,0,0,0,0,1,1,0
17,25,10,1,SemRel,unint,rel,plur,The vase near the vibrant flowers,C,,0,0,0,0,0,1,1,0
17,58,3,1,SemRel,integ,rel,sing,The hammer for the rusty nail,C,,0,0,0,0,0,1,1,0
17,67,24,1,SemRel,integ,rel,plur,The camera with the special lenses,C,,0,0,0,0,0,1,1,0
17,72,23,1,SemRel,integ,rel,plur,The canoe with the weathered oars,C,,0,0,0,0,0,1,1,0
17,81,2,1,SemRel,integ,rel,sing,The cake with the colored candle,C,,0,0,0,0,0,1,1,0
17,86,8,1,SemRel,unint,unrel,sing,The fortress near the ancient farm,C,,0,0,0,0,0,1,1,0
17,95,22,1,SemRel,integ,rel,plur,The trainer for the confident boxers,C,,0,0,0,0,0,1,1,0
18,4,16,2,SemRel,unint,rel,sing,The eraser near the novelty pencil,C,,0,0,0,0,0,1,1,0
18,20,7,2,SemRel,unint,unrel,plur,The necklace near the colorful feathers,C,,0,0,0,0,0,1,1,0
